col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr
language.last_update,staff.staff_id,language,staff,0.427078,0.116120,0.181818,0.028945,0.357333
language.last_update,staff.first_name,language,staff,0.324900,0.088339,0.363636,0.023887,0.500642
language.last_update,staff.last_name,language,staff,0.324838,0.088322,0.636364,0.022762,0.705193
language.last_update,staff.address_id,language,staff,0.487670,0.132595,0.090909,0.026650,0.285033
language.last_update,staff.picture,language,staff,1.130298,0.307322,0.272727,0.035152,0.377715
language.last_update,staff.email,language,staff,0.311149,0.084600,0.090909,0.021650,0.297032
language.last_update,staff.store_id,language,staff,0.427078,0.116120,0.181818,0.025860,0.357333
language.last_update,staff.active,language,staff,0.000280,0.000076,0.272727,0.032601,0.454526
language.last_update,staff.username,language,staff,0.324900,0.088339,0.272727,0.028260,0.432461
language.last_update,staff.password,language,staff,0.000326,0.000089,0.272727,0.024993,0.454523
language.last_update,staff.last_update,language,staff,0.000000,0.000000,1.000000,0.024232,1.000000
language.last_update,store.store_id,language,store,0.427078,0.116120,0.181818,0.029552,0.357333
language.last_update,store.manager_staff_id,language,store,0.427078,0.116120,0.125000,0.030073,0.314720
language.last_update,store.address_id,language,store,0.427078,0.116120,0.090909,0.025001,0.289152
language.last_update,store.last_update,language,store,0.000000,0.000000,1.000000,0.032216,1.000000
payment.payment_id,payment.customer_id,payment,payment,0.000000,0.000000,0.363636,0.067291,0.522727
payment.payment_id,payment.staff_id,payment,payment,0.240499,0.065390,0.300000,0.054048,0.458652
payment.payment_id,payment.rental_id,payment,payment,0.031713,0.008623,0.400000,0.066796,0.547844
payment.payment_id,payment.amount,payment,payment,0.043403,0.011801,0.300000,0.055784,0.472050
payment.payment_id,payment.payment_date,payment,payment,0.290453,0.078973,0.666667,0.048812,0.730257
payment.payment_id,payment.last_update,payment,payment,0.290453,0.078973,0.090909,0.048015,0.298439
payment.payment_id,rental.rental_id,payment,rental,0.000000,0.000000,0.400000,0.072844,0.550000
payment.payment_id,rental.rental_date,payment,rental,0.290453,0.078973,0.090909,0.064271,0.298439
payment.payment_id,rental.inventory_id,payment,rental,0.011966,0.003253,0.416667,0.050731,0.561687
payment.payment_id,rental.customer_id,payment,rental,0.026571,0.007225,0.363636,0.066226,0.520921
payment.payment_id,rental.return_date,payment,rental,0.290453,0.078973,0.090909,0.062073,0.298439
payment.payment_id,rental.staff_id,payment,rental,0.240499,0.065390,0.300000,0.057953,0.458652
payment.payment_id,rental.last_update,payment,rental,0.339740,0.092374,0.090909,0.053210,0.295088
payment.payment_id,staff.staff_id,payment,staff,0.240499,0.065390,0.300000,0.049235,0.458652
payment.payment_id,staff.first_name,payment,staff,0.326331,0.088728,0.000000,0.040632,0.227818
payment.payment_id,staff.last_name,payment,staff,0.326268,0.088711,0.200000,0.038717,0.377822
payment.payment_id,staff.address_id,payment,staff,0.301092,0.081865,0.400000,0.045331,0.529534
payment.payment_id,staff.picture,payment,staff,1.692652,0.460224,0.200000,0.048479,0.284944
payment.payment_id,staff.email,payment,staff,0.339600,0.092336,0.200000,0.036826,0.376916
payment.payment_id,staff.store_id,payment,staff,0.240499,0.065390,0.400000,0.043987,0.533652
payment.payment_id,staff.active,payment,staff,0.619116,0.168335,0.200000,0.055453,0.357916
payment.payment_id,staff.username,payment,staff,0.326331,0.088728,0.100000,0.048070,0.302818
payment.payment_id,staff.password,payment,staff,0.618510,0.168170,0.300000,0.042512,0.432958
payment.payment_id,staff.last_update,payment,staff,0.618836,0.168258,0.090909,0.038046,0.276117
payment.payment_id,store.store_id,payment,store,0.240499,0.065390,0.400000,0.047512,0.533652
payment.payment_id,store.manager_staff_id,payment,store,0.240499,0.065390,0.375000,0.051154,0.514902
payment.payment_id,store.address_id,payment,store,0.240499,0.065390,0.400000,0.042526,0.533652
payment.payment_id,store.last_update,payment,store,0.618836,0.168258,0.090909,0.046503,0.276117
payment.customer_id,payment.staff_id,payment,payment,0.240499,0.065390,0.454545,0.073117,0.574561
payment.customer_id,payment.rental_id,payment,payment,0.031713,0.008623,0.363636,0.064882,0.520571
payment.customer_id,payment.amount,payment,payment,0.043403,0.011801,0.090909,0.068392,0.315231
payment.customer_id,payment.payment_date,payment,payment,0.290453,0.078973,0.083333,0.049581,0.292757
payment.customer_id,payment.last_update,payment,payment,0.290453,0.078973,0.181818,0.051782,0.366620
payment.customer_id,rental.rental_id,payment,rental,0.000000,0.000000,0.363636,0.070301,0.522727
payment.customer_id,rental.rental_date,payment,rental,0.290453,0.078973,0.090909,0.057019,0.298439
payment.customer_id,rental.inventory_id,payment,rental,0.011966,0.003253,0.333333,0.065066,0.499186
payment.customer_id,rental.customer_id,payment,rental,0.026571,0.007225,1.000000,0.103528,0.998194
payment.customer_id,rental.return_date,payment,rental,0.290453,0.078973,0.000000,0.055069,0.230257
payment.customer_id,rental.staff_id,payment,rental,0.240499,0.065390,0.454545,0.076511,0.574561
payment.customer_id,rental.last_update,payment,rental,0.339740,0.092374,0.181818,0.047206,0.363270
payment.customer_id,staff.staff_id,payment,staff,0.240499,0.065390,0.454545,0.076966,0.574561
payment.customer_id,staff.first_name,payment,staff,0.326331,0.088728,0.090909,0.063518,0.296000
payment.customer_id,staff.last_name,payment,staff,0.326268,0.088711,0.181818,0.060525,0.364186
payment.customer_id,staff.address_id,payment,staff,0.301092,0.081865,0.272727,0.070865,0.434079
payment.customer_id,staff.picture,payment,staff,1.692652,0.460224,0.181818,0.075785,0.271308
payment.customer_id,staff.email,payment,staff,0.339600,0.092336,0.181818,0.057569,0.363280
payment.customer_id,staff.store_id,payment,staff,0.240499,0.065390,0.636364,0.068763,0.710925
payment.customer_id,staff.active,payment,staff,0.619116,0.168335,0.181818,0.086688,0.344280
payment.customer_id,staff.username,payment,staff,0.326331,0.088728,0.272727,0.075147,0.432363
payment.customer_id,staff.password,payment,staff,0.618510,0.168170,0.272727,0.066458,0.412503
payment.customer_id,staff.last_update,payment,staff,0.618836,0.168258,0.181818,0.059476,0.344299
payment.customer_id,store.store_id,payment,store,0.240499,0.065390,0.636364,0.074274,0.710925
payment.customer_id,store.manager_staff_id,payment,store,0.240499,0.065390,0.250000,0.079967,0.421152
payment.customer_id,store.address_id,payment,store,0.240499,0.065390,0.272727,0.066479,0.438198
payment.customer_id,store.last_update,payment,store,0.618836,0.168258,0.181818,0.072696,0.344299
payment.staff_id,payment.rental_id,payment,payment,0.272212,0.074013,0.444444,0.060516,0.564830
payment.staff_id,payment.amount,payment,payment,0.283902,0.077192,0.125000,0.050540,0.324452
payment.staff_id,payment.payment_date,payment,payment,0.491848,0.133731,0.083333,0.044223,0.279067
payment.staff_id,payment.last_update,payment,payment,0.491848,0.133731,0.181818,0.043501,0.352931
payment.staff_id,rental.rental_id,payment,rental,0.240499,0.065390,0.444444,0.065996,0.566985
payment.staff_id,rental.rental_date,payment,rental,0.491848,0.133731,0.181818,0.058228,0.352931
payment.staff_id,rental.inventory_id,payment,rental,0.228533,0.062137,0.333333,0.045962,0.484466
payment.staff_id,rental.customer_id,payment,rental,0.213928,0.058166,0.454545,0.071960,0.576367
payment.staff_id,rental.return_date,payment,rental,0.491848,0.133731,0.181818,0.056238,0.352931
payment.staff_id,rental.staff_id,payment,rental,0.000000,0.000000,1.000000,0.053181,1.000000
payment.staff_id,rental.last_update,payment,rental,0.147982,0.040236,0.181818,0.048208,0.376305
payment.staff_id,staff.staff_id,payment,staff,0.000000,0.000000,1.000000,0.053498,1.000000
payment.staff_id,staff.first_name,payment,staff,0.134572,0.036589,0.100000,0.044150,0.315853
payment.staff_id,staff.last_name,payment,staff,0.134510,0.036573,0.111111,0.042070,0.324190
payment.staff_id,staff.address_id,payment,staff,0.060593,0.016475,0.300000,0.049257,0.470881
payment.staff_id,staff.picture,payment,staff,1.500894,0.408086,0.000000,0.052677,0.147979
payment.staff_id,staff.email,payment,staff,0.147842,0.040198,0.250000,0.040015,0.427451
payment.staff_id,staff.store_id,payment,staff,0.000000,0.000000,0.625000,0.047796,0.718750
payment.staff_id,staff.active,payment,staff,0.427357,0.116196,0.125000,0.060255,0.314701
payment.staff_id,staff.username,payment,staff,0.134572,0.036589,0.000000,0.052233,0.240853
payment.staff_id,staff.password,payment,staff,0.426751,0.116031,0.125000,0.046193,0.314742
payment.staff_id,staff.last_update,payment,staff,0.427078,0.116120,0.181818,0.041340,0.357333
payment.staff_id,store.store_id,payment,store,0.000000,0.000000,0.625000,0.051626,0.718750
payment.staff_id,store.manager_staff_id,payment,store,0.000000,0.000000,0.500000,0.055584,0.625000
payment.staff_id,store.address_id,payment,store,0.000000,0.000000,0.300000,0.046208,0.475000
payment.staff_id,store.last_update,payment,store,0.427078,0.116120,0.181818,0.050530,0.357333
payment.rental_id,payment.amount,payment,payment,0.011690,0.003178,0.000000,0.062460,0.249205
payment.rental_id,payment.payment_date,payment,payment,0.322167,0.087596,0.250000,0.054654,0.415601
payment.rental_id,payment.last_update,payment,payment,0.322167,0.087596,0.090909,0.053761,0.296283
payment.rental_id,rental.rental_id,payment,rental,0.031713,0.008623,1.000000,0.081561,0.997844
payment.rental_id,rental.rental_date,payment,rental,0.322167,0.087596,0.636364,0.071962,0.705374
payment.rental_id,rental.inventory_id,payment,rental,0.043679,0.011876,0.500000,0.056802,0.622031
payment.rental_id,rental.customer_id,payment,rental,0.058284,0.015847,0.363636,0.063856,0.518765
payment.rental_id,rental.return_date,payment,rental,0.322167,0.087596,0.272727,0.069502,0.432646
payment.rental_id,rental.staff_id,payment,rental,0.272212,0.074013,0.444444,0.064889,0.564830
payment.rental_id,rental.last_update,payment,rental,0.371453,0.100996,0.090909,0.059578,0.292933
payment.rental_id,staff.staff_id,payment,staff,0.272212,0.074013,0.444444,0.047473,0.564830
payment.rental_id,staff.first_name,payment,staff,0.358044,0.097350,0.100000,0.039178,0.300662
payment.rental_id,staff.last_name,payment,staff,0.357982,0.097334,0.111111,0.037332,0.309000
payment.rental_id,staff.address_id,payment,staff,0.332805,0.090488,0.300000,0.043709,0.452378
payment.rental_id,staff.picture,payment,staff,1.724366,0.468847,0.111111,0.046744,0.216122
payment.rental_id,staff.email,payment,staff,0.371313,0.100958,0.333333,0.035508,0.474760
payment.rental_id,staff.store_id,payment,staff,0.272212,0.074013,0.333333,0.042413,0.481496
payment.rental_id,staff.active,payment,staff,0.650829,0.176957,0.111111,0.053469,0.289094
payment.rental_id,staff.username,payment,staff,0.358044,0.097350,0.111111,0.046350,0.308996
payment.rental_id,staff.password,payment,staff,0.650223,0.176792,0.111111,0.040991,0.289135
payment.rental_id,staff.last_update,payment,staff,0.650549,0.176881,0.090909,0.036684,0.273961
payment.rental_id,store.store_id,payment,store,0.272212,0.074013,0.333333,0.045812,0.481496
payment.rental_id,store.manager_staff_id,payment,store,0.272212,0.074013,0.375000,0.049324,0.512747
payment.rental_id,store.address_id,payment,store,0.272212,0.074013,0.300000,0.041004,0.456497
payment.rental_id,store.last_update,payment,store,0.650549,0.176881,0.090909,0.044839,0.273961
payment.amount,payment.payment_date,payment,payment,0.333857,0.090774,0.250000,0.045643,0.414806
payment.amount,payment.last_update,payment,payment,0.333857,0.090774,0.272727,0.044898,0.431852
payment.amount,rental.rental_id,payment,rental,0.043403,0.011801,0.000000,0.068115,0.247050
payment.amount,rental.rental_date,payment,rental,0.333857,0.090774,0.181818,0.060099,0.363670
payment.amount,rental.inventory_id,payment,rental,0.055369,0.015055,0.166667,0.050957,0.371237
payment.amount,rental.customer_id,payment,rental,0.069975,0.019026,0.090909,0.067310,0.313425
payment.amount,rental.return_date,payment,rental,0.333857,0.090774,0.272727,0.058044,0.431852
payment.amount,rental.staff_id,payment,rental,0.283902,0.077192,0.125000,0.054191,0.324452
payment.amount,rental.last_update,payment,rental,0.383144,0.104175,0.272727,0.049756,0.428502
payment.amount,staff.staff_id,payment,staff,0.283902,0.077192,0.125000,0.050040,0.324452
payment.amount,staff.first_name,payment,staff,0.369734,0.100529,0.100000,0.041297,0.299868
payment.amount,staff.last_name,payment,staff,0.369672,0.100512,0.222222,0.039351,0.391539
payment.amount,staff.address_id,payment,staff,0.344495,0.093666,0.100000,0.046073,0.301583
payment.amount,staff.picture,payment,staff,1.736056,0.472025,0.142857,0.049272,0.239137
payment.amount,staff.email,payment,staff,0.383004,0.104137,0.166667,0.037429,0.348966
payment.amount,staff.store_id,payment,staff,0.283902,0.077192,0.125000,0.044707,0.324452
payment.amount,staff.active,payment,staff,0.662519,0.180136,0.166667,0.056361,0.329966
payment.amount,staff.username,payment,staff,0.369734,0.100529,0.125000,0.048857,0.318618
payment.amount,staff.password,payment,staff,0.661913,0.179971,0.125000,0.043208,0.298757
payment.amount,staff.last_update,payment,staff,0.662240,0.180060,0.272727,0.038669,0.409530
payment.amount,store.store_id,payment,store,0.283902,0.077192,0.125000,0.048290,0.324452
payment.amount,store.manager_staff_id,payment,store,0.283902,0.077192,0.125000,0.051992,0.324452
payment.amount,store.address_id,payment,store,0.283902,0.077192,0.100000,0.043222,0.305702
payment.amount,store.last_update,payment,store,0.662240,0.180060,0.272727,0.047264,0.409530
payment.payment_date,payment.last_update,payment,payment,0.000000,0.000000,0.416667,0.039286,0.562500
payment.payment_date,rental.rental_id,payment,rental,0.290453,0.078973,0.250000,0.059602,0.417757
payment.payment_date,rental.rental_date,payment,rental,0.000000,0.000000,0.500000,0.052587,0.625000
payment.payment_date,rental.inventory_id,payment,rental,0.278488,0.075720,0.166667,0.041509,0.356070
